"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 1.08373195466668 0.990444494598292 1.1963065193692
"1972" 1.19338190272181 1.0506221095319 1.39963924055831
"1973" 1.29153824893851 1.11812980824061 1.54826105163747
"1974" 1.31955220734662 1.13083815521054 1.5914609410585
"1975" 1.31265586038214 1.10846470331194 1.576989870866
"1976" 1.31451574688265 1.09571162837783 1.59957371471678
"1977" 1.29511577071984 1.08430325541379 1.59194643194949
"1978" 1.2366542531716 1.02123119052274 1.54104931628249
"1979" 1.18440330551615 0.961620832044078 1.47052445004022
"1980" 1.1540679104836 0.923380835393073 1.45009996233304
"1981" 1.21846933449635 0.980760536564106 1.55422392239302
"1982" 1.22270580522664 0.962489302582196 1.60978953958341
"1983" 1.18340710019843 0.899240805674362 1.54446958995972
"1984" 1.1374391328904 0.862248376339392 1.45962088471451
"1985" 1.08837493278972 0.825283823761211 1.40052679753529
"1986" 1.32653794104583 0.982042212419177 1.7938476198972
"1987" 1.27038868156485 0.915996906035032 1.82167255212586
"1988" 1.26878593355272 0.91483436076361 1.82388855857459
"1989" 1.2573312307731 0.893289099267551 1.82102674466084
"1990" 1.32121671730623 0.918479768977369 1.97965504065405
"1991" 1.28111457470265 0.907584531434745 1.94586292701792
"1992" 1.23951297805868 0.856988073643648 1.93566533558209
"1993" 1.22036614162041 0.846545478758785 1.85861792910461
"1994" 1.40856757893395 0.925681407687649 2.30053006123608
"1995" 1.32210253478161 0.820034361423093 2.27039091367325
"1996" 1.33621657484295 0.811092510455097 2.23779597328072
"1997" 1.36839028703363 0.827480595631671 2.30765278031862
"1998" 1.39805326221008 0.842543419780323 2.32534156162645
"1999" 1.44853986545996 0.912553109659607 2.47457600133787
"2000" 1.49827913839686 0.928754586994538 2.57543612743542
"2001" 1.44924666903879 0.916632292833974 2.5470400551165
"2002" 1.44770937895312 0.920868422467918 2.56014569251112
"2003" 1.41070599238889 0.843222469159006 2.44599773553268
"2004" 1.43399506535029 0.843566982161845 2.5830948696999
"2005" 1.63880964159937 0.916916093228196 3.0422662232828
"2006" 1.79152382289291 0.917003603469865 3.24330937780612
"2007" 1.88042607301632 1.10538276823995 3.65951887247477
"2008" 1.64199093844927 0.864787095329554 3.1561669998558
"2009" 1.2201771838169 0.61561131577424 2.66494847872415
"2010" 1.29860719520894 0.631408861987708 2.78203641210418
"2011" 1.31274113114806 0.605157010058755 2.73627734698515
"2012" 1.27735318175124 0.586474448692957 2.6643088084085
"2013" 1.17423732724261 0.539266816002369 2.57268673973014
"2014" 1.07566674262127 0.501894042672483 2.36547287326987
"2015" -99 NA NA
